hour,day,month,temp,humidity,wind,pressure,precip
21,28,1,3,66,18,29.83,0.0
22,28,1,1,72,18,29.82,0.0
23,28,1,1,66,17,29.81,0.0
0,31,1,0,85,8,29.93,0.0
0,30,1,0,85,8,29.86,0.0
1,31,1,1,85,5,29.95,0.0
2,31,1,0,78,8,29.96,0.0
3,31,1,-2,78,5,29.96,0.0
4,31,1,0,78,6,29.96,0.0
5,31,1,-2,78,5,29.97,0.0
6,31,1,-8,84,8,29.96,0.0
7,31,1,-4,85,7,29.97,0.0
8,31,1,-6,84,7,29.97,0.0
9,31,1,-2,78,8,29.98,0.0
10,31,1,1,78,8,29.98,0.0
11,31,1,3,66,7,29.97,0.0
12,31,1,5,66,5,29.95,0.0
13,31,1,7,61,7,29.92,0.0
14,31,1,9,57,6,29.9,0.0
15,31,1,9,62,7,29.9,0.0
16,31,1,9,57,7,29.89,0.0
17,31,1,5,61,7,29.89,0.0
18,31,1,3,66,6,29.89,0.0
19,31,1,3,66,6,29.9,0.0
20,31,1,1,66,7,29.9,0.0
21,31,1,0,72,8,29.89,0.0
22,31,1,-2,78,8,29.87,0.0
23,31,1,0,72,6,29.87,0.0
1,30,1,1,78,9,29.86,0.0
2,30,1,0,85,7,29.87,0.0
3,30,1,0,78,12,29.88,0.0
4,30,1,0,78,10,29.87,0.0
5,30,1,0,85,9,29.88,0.0
6,30,1,0,78,8,29.89,0.0
7,30,1,0,78,9,29.91,0.0
8,30,1,-2,85,6,29.92,0.0
9,30,1,0,78,8,29.92,0.0
10,30,1,3,72,7,29.93,0.0
11,30,1,5,66,7,29.94,0.0
12,30,1,7,67,10,29.93,0.0
13,30,1,9,62,8,29.92,0.0
14,30,1,10,62,9,29.9,0.0
15,30,1,10,62,9,29.91,0.0
16,30,1,10,62,9,29.92,0.0
17,30,1,9,62,7,29.92,0.0
18,30,1,7,67,7,29.94,0.0
19,30,1,5,72,2,29.95,0.0
20,30,1,5,78,3,29.95,0.0
21,30,1,1,78,5,29.94,0.0
22,30,1,0,85,3,29.94,0.0
23,30,1,0,78,9,29.93,0.0
0,2,2,12,73,9,29.67,0.0
0,1,2,0,72,9,29.86,0.0
1,2,2,12,73,9,29.65,0.0
2,2,2,14,73,12,29.63,0.0
3,2,2,16,79,13,29.62,0.0
4,2,2,16,79,13,29.6,0.0
5,2,2,14,79,12,29.59,0.0
6,2,2,14,79,13,29.57,0.0
7,2,2,14,86,14,29.54,0.0
8,2,2,16,86,13,29.53,0.0
9,2,2,19,74,12,29.51,0.0
10,2,2,21,74,13,29.49,0.0
11,2,2,23,68,10,29.46,0.0
12,2,2,23,74,10,29.43,0.0
13,2,2,30,64,23,29.4,0.0
14,2,2,30,80,18,29.38,0.0
15,2,2,27,93,15,29.37,0.0
16,2,2,28,86,12,29.35,0.0
17,2,2,30,64,10,29.32,0.0
18,2,2,32,55,9,29.32,0.0
19,2,2,32,51,15,29.3,0.0
20,2,2,34,48,16,29.29,0.0
21,2,2,28,86,16,29.29,0.0
22,2,2,28,86,14,29.28,0.0
23,2,2,28,80,15,29.27,0.0
1,1,2,-4,78,7,29.86,0.0
2,1,2,0,72,12,29.85,0.0
3,1,2,-4,78,9,29.84,0.0
4,1,2,-4,78,8,29.83,0.0
5,1,2,-4,78,10,29.84,0.0
6,1,2,-2,78,7,29.84,0.0
7,1,2,-4,85,7,29.84,0.0
8,1,2,-8,84,3,29.84,0.0
9,1,2,0,78,5,29.84,0.0
10,1,2,5,66,5,29.83,0.0
11,1,2,9,62,9,29.82,0.0
12,1,2,12,57,10,29.79,0.0
13,1,2,16,58,15,29.76,0.0
14,1,2,19,54,10,29.73,0.0
15,1,2,21,50,12,29.73,0.0
16,1,2,21,54,12,29.72,0.0
17,1,2,19,58,9,29.72,0.0
18,1,2,16,62,3,29.73,0.0
19,1,2,14,67,6,29.74,0.0
20,1,2,12,67,10,29.72,0.0
21,1,2,12,73,8,29.71,0.0
22,1,2,14,73,7,29.7,0.0
23,1,2,12,73,7,29.69,0.0
0,4,2,27,64,18,29.34,0.0
0,3,2,27,86,13,29.26,0.0
1,4,2,25,64,15,29.35,0.0
2,4,2,25,64,10,29.38,0.0
3,4,2,21,68,12,29.39,0.0
4,4,2,21,68,13,29.4,0.0
5,4,2,19,74,9,29.42,0.0
6,4,2,19,74,14,29.43,0.0
7,4,2,18,79,12,29.46,0.0
8,4,2,18,73,13,29.48,0.0
9,4,2,18,79,9,29.48,0.0
10,4,2,21,68,10,29.49,0.0
11,4,2,25,64,10,29.48,0.0
12,4,2,27,64,7,29.47,0.0
13,4,2,30,55,9,29.46,0.0
14,4,2,30,60,14,29.45,0.0
15,4,2,32,55,9,29.44,0.0
16,4,2,34,52,6,29.43,0.0
17,4,2,32,55,5,29.42,0.0
18,4,2,30,60,3,29.43,0.0
19,4,2,27,64,2,29.41,0.0
20,4,2,27,64,8,29.4,0.0
21,4,2,25,74,7,29.38,0.0
22,4,2,23,80,6,29.36,0.0
23,4,2,21,80,6,29.34,0.0
1,3,2,27,86,16,29.25,0.0
2,3,2,27,86,14,29.24,0.0
3,3,2,25,93,15,29.23,0.0
4,3,2,25,86,16,29.23,0.0
5,3,2,27,74,16,29.23,0.0
6,3,2,25,69,14,29.24,0.0
7,3,2,25,69,15,29.24,0.0
8,3,2,25,69,17,29.26,0.0
9,3,2,25,69,18,29.26,0.0
10,3,2,25,64,17,29.26,0.0
11,3,2,25,69,18,29.26,0.0
12,3,2,25,69,16,29.24,0.0
13,3,2,28,59,14,29.23,0.0
14,3,2,32,55,14,29.23,0.0
15,3,2,34,56,18,29.23,0.0
16,3,2,34,56,18,29.23,0.0
17,3,2,32,60,10,29.23,0.0
18,3,2,32,60,16,29.25,0.0
19,3,2,30,55,15,29.26,0.0
20,3,2,30,55,13,29.27,0.0
21,3,2,30,55,15,29.28,0.0
22,3,2,28,59,15,29.3,0.0
23,3,2,28,59,16,29.32,0.0
0,5,2,21,80,6,29.31,0.0
0,6,2,19,58,10,29.23,0.0
1,5,2,16,93,5,29.3,0.0
2,5,2,16,86,6,29.28,0.0
3,5,2,18,93,9,29.23,0.0
4,5,2,19,86,8,29.2,0.0
5,5,2,19,86,12,29.14,0.0
6,5,2,21,86,14,29.1,0.0
7,5,2,23,80,15,29.06,0.0
8,5,2,23,93,13,29.03,0.0
9,5,2,25,93,12,29.01,0.0
10,5,2,27,93,12,29.0,0.0
11,5,2,28,93,12,28.99,0.0
12,5,2,36,87,17,28.98,0.0
13,5,2,34,75,17,29.0,0.0
14,5,2,34,70,20,29.02,0.0
15,5,2,32,69,22,29.06,0.0
16,5,2,30,64,23,29.08,0.0
17,5,2,28,69,18,29.11,0.0
18,5,2,27,64,18,29.12,0.0
19,5,2,27,64,20,29.15,0.0
20,5,2,25,64,18,29.16,0.0
21,5,2,25,64,13,29.19,0.0
22,5,2,23,63,15,29.21,0.0
23,5,2,21,63,13,29.23,0.0
1,6,2,18,58,12,29.25,0.0
2,6,2,18,63,10,29.25,0.0
3,6,2,16,62,8,29.25,0.0
4,6,2,16,68,12,29.25,0.0
5,6,2,16,68,9,29.26,0.0
6,6,2,18,63,12,29.28,0.0
7,6,2,18,63,13,29.3,0.0
8,6,2,16,68,12,29.33,0.0
9,6,2,18,63,16,29.35,0.0
10,6,2,19,63,17,29.36,0.0
11,6,2,21,54,16,29.39,0.0
12,6,2,23,50,21,29.39,0.0
13,6,2,23,50,22,29.41,0.0
14,6,2,23,50,21,29.43,0.0
15,6,2,21,54,26,29.47,0.0
16,6,2,21,58,18,29.5,0.0
17,6,2,19,54,16,29.53,0.0
18,6,2,19,54,13,29.57,0.0
19,6,2,18,53,12,29.6,0.0
20,6,2,16,62,13,29.61,0.0
21,6,2,16,62,10,29.63,0.0
22,6,2,16,73,12,29.66,0.0
23,6,2,16,68,10,29.66,0.0
0,7,2,14,67,3,29.67,0.0
0,8,2,9,62,9,29.7,0.0
1,7,2,14,67,7,29.66,0.0
2,7,2,14,67,7,29.66,0.0
3,7,2,14,73,7,29.63,0.0
4,7,2,16,73,8,29.6,0.0
5,7,2,16,79,9,29.58,0.0
6,7,2,16,79,9,29.57,0.0
7,7,2,16,79,8,29.56,0.0
8,7,2,14,86,10,29.52,0.0
9,7,2,16,79,3,29.52,0.0
10,7,2,18,73,3,29.5,0.0
11,7,2,18,86,6,29.49,0.0
12,7,2,19,86,6,29.48,0.0
13,7,2,19,86,6,29.47,0.0
14,7,2,23,80,6,29.46,0.0
15,7,2,23,80,5,29.46,0.0
16,7,2,23,80,6,29.46,0.0
17,7,2,21,93,2,29.48,0.0
18,7,2,21,80,6,29.5,0.0
19,7,2,19,86,16,29.54,0.0
20,7,2,18,68,12,29.57,0.0
21,7,2,16,58,13,29.61,0.0
22,7,2,14,57,13,29.64,0.0
23,7,2,12,53,14,29.67,0.0
1,8,2,7,67,7,29.73,0.0
2,8,2,5,66,8,29.76,0.0
3,8,2,5,66,7,29.78,0.0
4,8,2,3,78,6,29.8,0.0
5,8,2,3,78,5,29.83,0.0
6,8,2,1,85,7,29.85,0.0
7,8,2,0,85,6,29.87,0.0
8,8,2,-2,85,3,29.88,0.0
9,8,2,3,85,7,29.91,0.0
10,8,2,9,73,6,29.93,0.0
11,8,2,12,62,3,29.94,0.0
12,8,2,16,53,5,29.93,0.0
13,8,2,16,53,8,29.91,0.0
14,8,2,18,53,3,29.9,0.0
15,8,2,19,54,7,29.9,0.0
16,8,2,18,58,12,29.9,0.0
17,8,2,18,58,9,29.9,0.0
18,8,2,16,58,7,29.91,0.0
19,8,2,10,73,6,29.92,0.0
20,8,2,9,73,5,29.93,0.0
21,8,2,10,79,8,29.93,0.0
22,8,2,10,79,8,29.91,0.0
23,8,2,10,85,6,29.91,0.0
0,9,2,10,85,6,29.9,0.0
0,10,2,12,92,2,29.81,0.0
1,9,2,12,85,6,29.91,0.0
2,9,2,12,85,5,29.91,0.0
3,9,2,12,92,2,29.9,0.0
4,9,2,10,92,6,29.89,0.0
5,9,2,10,85,6,29.87,0.0
6,9,2,10,85,6,29.85,0.0
7,9,2,10,85,5,29.85,0.0
8,9,2,10,85,7,29.86,0.0
9,9,2,10,92,7,29.85,0.0
10,9,2,12,85,6,29.83,0.0
11,9,2,14,86,5,29.83,0.0
12,9,2,19,74,2,29.81,0.0
13,9,2,19,74,2,29.79,0.0
14,9,2,19,80,2,29.78,0.0
15,9,2,19,74,3,29.77,0.0
16,9,2,19,68,0,29.77,0.0
17,9,2,19,74,0,29.77,0.0
18,9,2,16,79,6,29.77,0.0
19,9,2,16,79,6,29.79,0.0
20,9,2,16,86,6,29.79,0.0
21,9,2,16,86,3,29.79,0.0
22,9,2,16,93,3,29.8,0.0
23,9,2,14,93,2,29.8,0.0
1,10,2,10,85,7,29.82,0.0
2,10,2,14,86,13,29.83,0.0
3,10,2,10,73,10,29.83,0.0
4,10,2,10,73,6,29.83,0.0
5,10,2,7,79,8,29.85,0.0
6,10,2,5,85,6,29.86,0.0
7,10,2,5,78,6,29.88,0.0
8,10,2,5,78,6,29.9,0.0
9,10,2,9,73,6,29.91,0.0
10,10,2,12,62,13,29.91,0.0
11,10,2,12,62,9,29.92,0.0
12,10,2,16,49,9,29.91,0.0
13,10,2,18,45,12,29.88,0.0
14,10,2,19,46,12,29.87,0.0
15,10,2,19,46,13,29.87,0.0
16,10,2,18,49,9,29.87,0.0
17,10,2,16,45,6,29.86,0.0
18,10,2,16,49,0,29.86,0.0
19,10,2,12,57,2,29.87,0.0
20,10,2,14,53,3,29.86,0.0
21,10,2,12,62,0,29.86,0.0
22,10,2,12,57,2,29.86,0.0
23,10,2,12,62,0,29.85,0.0
0,12,2,1,56,15,30.01,0.0
0,11,2,10,67,0,29.85,0.0
1,12,2,0,55,12,30.03,0.0
2,12,2,-2,60,13,30.04,0.0
3,12,2,-2,60,10,30.05,0.0
4,12,2,-2,55,10,30.04,0.0
5,12,2,-6,65,8,30.04,0.0
6,12,2,-6,65,6,30.06,0.0
7,12,2,-9,71,8,30.04,0.0
8,12,2,-8,71,6,30.06,0.0
9,12,2,-6,65,5,30.06,0.0
10,12,2,-4,65,6,30.06,0.0
11,12,2,0,55,7,30.03,0.0
12,12,2,1,56,8,30.01,0.0
13,12,2,3,51,5,29.99,0.0
14,12,2,5,52,9,29.98,0.0
15,12,2,5,52,10,29.97,0.0
16,12,2,5,52,7,29.97,0.0
17,12,2,3,56,8,29.97,0.0
18,12,2,5,56,9,29.98,0.0
19,12,2,3,56,9,29.97,0.0
20,12,2,3,56,6,29.99,0.0
21,12,2,1,61,6,30.0,0.0
22,12,2,1,56,7,30.01,0.0
23,12,2,0,66,5,30.02,0.0
1,11,2,10,67,3,29.86,0.0
2,11,2,10,67,5,29.86,0.0
3,11,2,9,73,3,29.86,0.0
4,11,2,10,67,7,29.86,0.0
5,11,2,7,72,3,29.87,0.0
6,11,2,5,66,9,29.88,0.0
7,11,2,1,72,7,29.89,0.0
8,11,2,0,78,8,29.9,0.0
9,11,2,5,72,9,29.91,0.0
10,11,2,12,57,13,29.93,0.0
11,11,2,14,49,12,29.94,0.0
12,11,2,14,49,15,29.95,0.0
13,11,2,16,49,15,29.94,0.0
14,11,2,16,49,15,29.93,0.0
15,11,2,16,49,18,29.93,0.0
16,11,2,14,49,16,29.93,0.0
17,11,2,10,57,8,29.95,0.0
18,11,2,10,52,10,29.97,0.0
19,11,2,7,56,10,29.99,0.0
20,11,2,9,44,14,30.0,0.0
21,11,2,7,44,12,30.0,0.0
22,11,2,3,51,12,30.03,0.0
23,11,2,3,51,12,30.03,0.0
0,13,2,-2,66,2,30.03,0.0
0,14,2,7,72,9,29.81,0.0
1,13,2,0,60,9,30.04,0.0
2,13,2,-4,65,5,30.05,0.0
3,13,2,-6,71,7,30.05,0.0
4,13,2,-6,71,6,30.04,0.0
5,13,2,-8,77,5,30.05,0.0
6,13,2,-8,71,7,30.06,0.0
7,13,2,-8,77,6,30.07,0.0
8,13,2,-8,77,7,30.07,0.0
9,13,2,-2,66,7,30.06,0.0
10,13,2,1,61,9,30.05,0.0
11,13,2,1,61,5,30.05,0.0
12,13,2,3,56,5,30.05,0.0
13,13,2,5,56,3,30.03,0.0
14,13,2,7,52,7,29.99,0.0
15,13,2,9,52,0,29.99,0.0
16,13,2,9,57,7,29.97,0.0
17,13,2,9,62,8,29.94,0.0
18,13,2,9,57,6,29.93,0.0
19,13,2,9,57,7,29.93,0.0
20,13,2,9,57,7,29.9,0.0
21,13,2,9,57,6,29.89,0.0
22,13,2,9,62,6,29.87,0.0
23,13,2,7,67,9,29.83,0.0
1,14,2,7,79,10,29.8,0.0
2,14,2,7,85,7,29.8,0.0
3,14,2,9,79,7,29.78,0.0
4,14,2,9,85,8,29.76,0.0
5,14,2,9,85,6,29.77,0.0
6,14,2,9,85,3,29.79,0.0
7,14,2,9,85,0,29.81,0.0
8,14,2,10,79,3,29.82,0.0
9,14,2,9,85,0,29.83,0.0
10,14,2,10,73,6,29.85,0.0
11,14,2,12,79,9,29.84,0.0
12,14,2,16,68,10,29.86,0.0
13,14,2,16,73,6,29.86,0.0
14,14,2,18,68,6,29.86,0.0
15,14,2,19,63,7,29.88,0.0
16,14,2,18,63,3,29.89,0.0
17,14,2,18,68,2,29.88,0.0
18,14,2,16,68,0,29.91,0.0
19,14,2,16,73,2,29.92,0.0
20,14,2,16,68,0,29.91,0.0
21,14,2,12,73,5,29.91,0.0
22,14,2,9,73,5,29.92,0.0
23,14,2,12,73,2,29.91,0.0
0,15,2,12,79,0,29.9,0.0
0,16,2,18,93,8,29.67,0.0
1,15,2,12,79,5,29.89,0.0
2,15,2,12,85,3,29.89,0.0
3,15,2,12,79,5,29.89,0.0
4,15,2,12,79,3,29.89,0.0
5,15,2,12,85,6,29.89,0.0
6,15,2,12,79,7,29.87,0.0
7,15,2,12,79,6,29.87,0.0
8,15,2,14,79,5,29.89,0.0
9,15,2,14,79,3,29.89,0.0
10,15,2,18,73,2,29.87,0.0
11,15,2,19,68,8,29.85,0.0
12,15,2,19,74,6,29.86,0.0
13,15,2,21,74,5,29.84,0.0
14,15,2,21,74,8,29.8,0.0
15,15,2,21,74,5,29.82,0.0
16,15,2,21,74,0,29.83,0.0
17,15,2,21,74,6,29.81,0.0
18,15,2,19,74,5,29.8,0.0
19,15,2,19,80,6,29.81,0.0
20,15,2,19,80,8,29.78,0.0
21,15,2,19,80,6,29.76,0.0
22,15,2,19,80,7,29.72,0.0
23,15,2,18,86,6,29.71,0.0
1,16,2,18,93,12,29.63,0.0
2,16,2,18,93,12,29.6,0.0
3,16,2,18,93,14,29.55,0.0
4,16,2,18,86,20,29.47,0.0
5,16,2,18,86,16,29.4,0.0
6,16,2,18,86,12,29.38,0.0
7,16,2,18,93,12,29.34,0.0
8,16,2,18,93,10,29.29,0.0
9,16,2,18,86,15,29.26,0.0
10,16,2,18,79,14,29.21,0.0
11,16,2,16,79,15,29.21,0.0
12,16,2,14,86,15,29.19,0.0
13,16,2,12,79,23,29.18,0.0
14,16,2,12,79,21,29.2,0.0
15,16,2,12,85,15,29.22,0.0
16,16,2,12,85,14,29.25,0.0
17,16,2,12,79,15,29.29,0.0
18,16,2,12,85,14,29.35,0.0
19,16,2,12,85,17,29.41,0.0
20,16,2,12,79,16,29.44,0.0
21,16,2,10,85,16,29.48,0.0
22,16,2,10,85,13,29.52,0.0
23,16,2,9,73,15,29.57,0.0
0,17,2,7,67,15,29.61,0.0
0,18,2,9,85,5,30.03,0.0
1,17,2,5,72,14,29.65,0.0
2,17,2,3,72,12,29.7,0.0
3,17,2,3,72,15,29.74,0.0
4,17,2,1,66,8,29.77,0.0
5,17,2,0,72,8,29.81,0.0
6,17,2,-4,78,6,29.85,0.0
7,17,2,-4,78,8,29.9,0.0
8,17,2,-2,78,7,29.94,0.0
9,17,2,1,72,6,29.96,0.0
10,17,2,5,61,5,29.98,0.0
11,17,2,9,57,8,29.98,0.0
12,17,2,12,53,7,29.98,0.0
13,17,2,16,49,9,29.96,0.0
14,17,2,18,49,8,29.95,0.0
15,17,2,19,46,7,29.94,0.0
16,17,2,19,46,6,29.95,0.0
17,17,2,18,49,3,29.97,0.0
18,17,2,16,53,5,29.97,0.0
19,17,2,14,62,5,29.97,0.0
20,17,2,14,67,6,29.98,0.0
21,17,2,12,79,5,30.0,0.0
22,17,2,5,78,3,30.02,0.0
23,17,2,10,85,5,30.03,0.0
1,18,2,7,85,6,30.04,0.0
2,18,2,7,85,5,30.05,0.0
3,18,2,7,92,6,30.06,0.0
4,18,2,7,92,2,30.06,0.0
5,18,2,5,85,3,30.08,0.0
6,18,2,3,85,0,30.08,0.0
7,18,2,1,85,3,30.07,0.0
8,18,2,1,85,5,30.07,0.0
9,18,2,7,85,0,30.08,0.0
10,18,2,12,92,6,30.04,0.0
11,18,2,18,68,3,30.02,0.0
12,18,2,21,58,6,30.01,0.0
13,18,2,23,59,2,30.01,0.0
14,18,2,23,59,0,30.0,0.0
15,18,2,23,54,5,29.99,0.0
16,18,2,21,63,6,29.98,0.0
17,18,2,21,58,3,29.99,0.0
18,18,2,19,63,2,29.98,0.0
19,18,2,19,63,3,29.97,0.0
20,18,2,18,68,7,29.95,0.0
21,18,2,18,68,8,29.94,0.0
22,18,2,19,63,8,29.93,0.0
23,18,2,18,68,8,29.92,0.0
0,20,2,14,93,8,29.67,0.0
0,19,2,16,73,6,29.91,0.0
1,20,2,10,92,5,29.67,0.0
2,20,2,9,85,5,29.67,0.0
3,20,2,10,92,7,29.67,0.0
4,20,2,10,85,7,29.67,0.0
5,20,2,10,85,8,29.67,0.0
6,20,2,9,92,7,29.67,0.0
7,20,2,9,92,7,29.67,0.0
8,20,2,7,85,6,29.68,0.0
9,20,2,10,85,7,29.69,0.0
10,20,2,12,85,7,29.69,0.0
11,20,2,16,93,8,29.69,0.0
12,20,2,19,93,13,29.7,0.0
13,20,2,23,63,15,29.69,0.0
14,20,2,23,68,10,29.69,0.0
15,20,2,23,68,13,29.7,0.0
16,20,2,25,64,12,29.71,0.0
17,20,2,25,54,10,29.73,0.0
18,20,2,23,74,9,29.76,0.0
19,20,2,23,74,8,29.79,0.0
20,20,2,23,63,15,29.82,0.0
21,20,2,23,59,9,29.83,0.0
22,20,2,18,68,5,29.86,0.0
23,20,2,12,79,7,29.88,0.0
1,19,2,14,73,9,29.89,0.0
2,19,2,16,73,10,29.88,0.0
3,19,2,16,73,10,29.87,0.0
4,19,2,16,79,12,29.86,0.0
5,19,2,14,79,9,29.84,0.0
6,19,2,14,79,12,29.83,0.0
7,19,2,16,73,10,29.81,0.0
8,19,2,16,73,10,29.81,0.0
9,19,2,16,79,13,29.8,0.0
10,19,2,18,79,14,29.78,0.0
11,19,2,19,74,12,29.77,0.0
12,19,2,19,74,12,29.75,0.0
13,19,2,19,74,10,29.71,0.0
14,19,2,19,80,12,29.71,0.0
15,19,2,19,86,8,29.7,0.0
16,19,2,19,86,6,29.7,0.0
17,19,2,19,86,7,29.69,0.0
18,19,2,18,93,3,29.69,0.0
19,19,2,18,86,5,29.69,0.0
20,19,2,14,93,5,29.69,0.0
21,19,2,16,100,6,29.69,0.0
22,19,2,16,93,5,29.69,0.0
23,19,2,18,93,9,29.68,0.0
0,22,2,18,93,6,29.83,0.0
0,21,2,12,79,7,29.9,0.0
1,22,2,18,86,6,29.81,0.0
2,22,2,18,86,8,29.77,0.0
3,22,2,18,79,8,29.73,0.0
4,22,2,18,79,8,29.69,0.0
5,22,2,18,73,9,29.64,0.0
6,22,2,19,68,9,29.62,0.0
7,22,2,19,74,10,29.57,0.0
8,22,2,21,74,12,29.52,0.0
9,22,2,23,80,10,29.48,0.0
10,22,2,25,86,13,29.41,0.0
11,22,2,25,93,10,29.36,0.0
12,22,2,25,93,13,29.32,0.0
13,22,2,27,86,13,29.28,0.0
14,22,2,27,93,12,29.23,0.0
15,22,2,28,93,8,29.2,0.0
16,22,2,28,93,8,29.17,0.0
17,22,2,28,100,7,29.15,0.0
18,22,2,28,100,7,29.14,0.0
19,22,2,30,93,6,29.13,0.0
20,22,2,30,93,3,29.12,0.0
21,22,2,30,100,3,29.12,0.0
22,22,2,32,100,6,29.12,0.0
23,22,2,34,93,8,29.12,0.0
1,21,2,9,79,7,29.93,0.0
2,21,2,10,85,9,29.96,0.0
3,21,2,9,85,8,29.97,0.0
4,21,2,3,85,6,29.98,0.0
5,21,2,7,92,3,30.01,0.0
6,21,2,7,85,5,30.03,0.0
7,21,2,5,92,3,30.04,0.0
8,21,2,7,92,3,30.06,0.0
9,21,2,9,92,0,30.07,0.0
10,21,2,14,93,0,30.08,0.0
11,21,2,23,63,8,30.09,0.0
12,21,2,25,54,9,30.07,0.0
13,21,2,28,47,8,30.05,0.0
14,21,2,28,51,9,30.03,0.0
15,21,2,30,47,8,30.01,0.0
16,21,2,30,51,7,29.98,0.0
17,21,2,28,51,7,29.97,0.0
18,21,2,27,55,9,29.98,0.0
19,21,2,23,63,7,29.97,0.0
20,21,2,23,68,8,29.95,0.0
21,21,2,21,74,7,29.92,0.0
22,21,2,19,86,5,29.89,0.0
23,21,2,16,86,5,29.86,0.0
0,23,2,34,93,10,29.12,0.0
0,24,2,36,81,12,29.31,0.0
1,23,2,34,81,10,29.14,0.0
2,23,2,32,80,12,29.14,0.0
3,23,2,32,87,8,29.12,0.0
4,23,2,32,80,6,29.11,0.0
5,23,2,32,80,9,29.11,0.0
6,23,2,32,87,8,29.09,0.0
7,23,2,32,80,12,29.09,0.0
8,23,2,32,80,9,29.08,0.0
9,23,2,32,80,8,29.07,0.0
10,23,2,34,75,10,29.06,0.0
11,23,2,34,75,10,29.05,0.0
12,23,2,34,81,6,29.04,0.0
13,23,2,34,87,9,29.03,0.0
14,23,2,34,93,8,29.03,0.0
15,23,2,34,93,7,29.05,0.0
16,23,2,34,93,8,29.07,0.0
17,23,2,34,93,8,29.09,0.0
18,23,2,34,93,7,29.13,0.0
19,23,2,34,100,7,29.16,0.0
20,23,2,36,93,10,29.19,0.0
21,23,2,36,87,10,29.23,0.0
22,23,2,36,87,7,29.27,0.0
23,23,2,36,87,10,29.29,0.0
1,24,2,34,87,13,29.35,0.0
2,24,2,34,81,12,29.38,0.0
3,24,2,32,87,8,29.41,0.0
4,24,2,30,86,7,29.43,0.0
5,24,2,30,86,7,29.46,0.0
6,24,2,28,86,3,29.47,0.0
7,24,2,27,93,7,29.49,0.0
8,24,2,28,93,6,29.49,0.0
9,24,2,30,86,0,29.48,0.0
10,24,2,32,80,0,29.45,0.0
11,24,2,34,81,6,29.44,0.0
12,24,2,34,87,7,29.41,0.0
13,24,2,32,93,6,29.37,0.0
14,24,2,32,100,7,29.29,0.0
15,24,2,32,100,13,29.24,0.0
16,24,2,32,100,13,29.2,0.0
17,24,2,32,100,9,29.17,0.0
18,24,2,32,100,10,29.15,0.0
19,24,2,32,100,13,29.12,0.0
20,24,2,32,100,9,29.12,0.0
21,24,2,32,100,9,29.13,0.0
22,24,2,32,100,13,29.16,0.0
23,24,2,32,93,18,29.23,0.0
0,25,2,30,93,18,29.32,0.0
0,26,2,14,79,3,29.85,0.0
1,25,2,28,80,18,29.39,0.0
2,25,2,25,86,13,29.45,0.0
3,25,2,25,86,17,29.49,0.0
4,25,2,23,93,16,29.53,0.0
5,25,2,23,86,13,29.56,0.0
6,25,2,21,86,12,29.59,0.0
7,25,2,19,86,8,29.6,0.0
8,25,2,21,93,13,29.63,0.0
9,25,2,23,80,16,29.66,0.0
10,25,2,19,80,15,29.69,0.0
11,25,2,19,68,22,29.71,0.0
12,25,2,18,68,18,29.73,0.0
13,25,2,19,68,15,29.74,0.0
14,25,2,19,68,17,29.74,0.0
15,25,2,18,68,16,29.76,0.0
16,25,2,18,63,20,29.77,0.0
17,25,2,18,58,16,29.77,0.0
18,25,2,12,73,5,29.78,0.0
19,25,2,14,67,7,29.79,0.0
20,25,2,12,73,7,29.8,0.0
21,25,2,12,79,3,29.81,0.0
22,25,2,12,79,3,29.83,0.0
23,25,2,14,79,3,29.84,0.0
1,26,2,12,79,3,29.86,0.0
2,26,2,12,85,0,29.88,0.0
3,26,2,12,85,6,29.89,0.0
4,26,2,12,85,2,29.92,0.0
5,26,2,12,85,2,29.93,0.0
6,26,2,9,85,3,29.94,0.0
7,26,2,9,92,0,29.97,0.0
8,26,2,10,85,2,30.01,0.0
9,26,2,14,79,5,30.0,0.0
10,26,2,21,63,6,30.0,0.0
11,26,2,23,63,8,29.97,0.0
12,26,2,27,55,8,29.95,0.0
13,26,2,28,55,7,29.94,0.0
14,26,2,30,55,6,29.97,0.0
15,26,2,32,55,7,29.99,0.0
16,26,2,34,52,12,29.97,0.0
17,26,2,32,55,10,29.95,0.0
18,26,2,28,59,9,29.91,0.0
19,26,2,27,59,7,29.9,0.0
20,26,2,25,64,7,29.9,0.0
21,26,2,23,63,6,29.89,0.0
22,26,2,23,63,3,29.88,0.0
23,26,2,14,79,5,29.85,0.0
0,28,2,30,93,6,29.8,0.0
0,27,2,12,85,7,29.83,0.0
1,28,2,30,93,6,29.8,0.0
2,28,2,30,86,6,29.82,0.0
3,28,2,28,93,5,29.81,0.0
4,28,2,28,93,5,29.83,0.0
5,28,2,21,100,2,29.83,0.0
6,28,2,23,100,6,29.84,0.0
7,28,2,19,93,3,29.84,0.0
8,28,2,19,93,6,29.83,0.0
9,28,2,21,93,5,29.82,0.0
10,28,2,30,100,3,29.81,0.0
11,28,2,34,100,6,29.79,0.0
12,28,2,34,93,8,29.77,0.0
13,28,2,37,81,9,29.72,0.0
14,28,2,37,81,12,29.66,0.0
15,28,2,37,81,13,29.61,0.0
16,28,2,39,65,13,29.58,0.0
17,28,2,37,70,13,29.56,0.0
18,28,2,34,93,12,29.51,0.0
19,28,2,34,93,14,29.45,0.0
