minute,hour,day,month,temp,humidity,wind,pressure,precip,pm2.5,co,no2,o3,so2
53,8,10,2,10.8,72,7.0,30.34,0.0,-999,-999,-999,-999,-999
53,9,10,2,11.2,70,7.0,30.35,0.0,-999,-999,-999,-999,-999
53,10,10,2,13.9,57,7.3,30.35,0.0,-999,-999,-999,-999,-999
54,0,10,2,18.5,84,4.1,30.25,0.0,-999,-999,-999,-999,-999
54,1,10,2,17.9,83,2.4,30.27,0.0,-999,-999,-999,-999,-999
54,2,10,2,15.3,74,2.5,30.27,0.0,-999,-999,-999,-999,-999
54,3,10,2,14.9,65,1.7,30.27,0.0,-999,-999,-999,-999,-999
54,4,10,2,11.4,74,6.4,30.28,0.0,-999,-999,-999,-999,-999
54,5,10,2,10.0,78,5.6,30.3,0.0,-999,-999,-999,-999,-999
54,6,10,2,9.4,78,5.3,30.31,0.0,-999,-999,-999,-999,-999
54,7,10,2,10.5,74,6.3,30.33,0.0,-999,-999,-999,-999,-999
54,12,10,2,21.1,43,8.2,30.32,0.0,-999,-999,-999,-999,-999
54,13,10,2,22.1,40,5.1,30.31,0.0,-999,-999,-999,-999,-999
54,14,10,2,23.5,40,3.7,30.31,0.0,-999,-999,-999,-999,-999
54,17,10,2,20.2,48,3.0,30.3,0.0,-999,-999,-999,-999,-999
54,18,10,2,19.9,47,0.8,30.3,0.0,-999,-999,-999,-999,-999
54,20,10,2,18.1,55,3.5,30.3,0.0,-999,-999,-999,-999,-999
56,12,10,2,21.0,46,1.5,30.31,0.0,-999,-999,-999,-999,-999
57,10,10,2,14.8,56,3.0,30.35,0.0,-999,-999,-999,-999,-999
57,13,10,2,22.7,39,3.8,30.3,0.0,-999,-999,-999,-999,-999
57,16,10,2,22.3,43,0.3,30.3,0.0,-999,-999,-999,-999,-999
58,14,10,2,24.0,40,2.6,30.3,0.0,-999,-999,-999,-999,-999
59,0,10,2,18.1,84,4.5,30.25,0.0,-999,-999,-999,-999,-999
59,1,10,2,17.5,82,2.2,30.27,0.0,-999,-999,-999,-999,-999
59,2,10,2,15.3,74,2.5,30.27,0.0,-999,-999,-999,-999,-999
59,3,10,2,15.0,66,2.9,30.27,0.0,-999,-999,-999,-999,-999
59,4,10,2,11.2,75,7.0,30.29,0.0,-999,-999,-999,-999,-999
59,5,10,2,10.2,77,4.6,30.3,0.0,-999,-999,-999,-999,-999
59,7,10,2,10.5,74,6.7,30.34,0.0,-999,-999,-999,-999,-999
59,17,10,2,20.2,47,2.7,30.3,0.0,-999,-999,-999,-999,-999
59,18,10,2,20.0,48,0.1,30.3,0.0,-999,-999,-999,-999,-999
59,20,10,2,18.1,55,1.4,30.3,0.0,-999,-999,-999,-999,-999
0,7,11,2,11.8,70,0.0,30.32,0.0,8,.25,10.1,27,.1
4,8,11,2,10.3,68,0.8,30.34,0.0,-999,-999,-999,-999,-999
4,9,11,2,13.0,60,2.2,30.36,0.0,-999,-999,-999,-999,-999
4,10,11,2,15.4,52,3.2,30.37,0.0,-999,-999,-999,-999,-999
4,11,11,2,17.8,46,2.3,30.38,0.0,-999,-999,-999,-999,-999
4,12,11,2,18.1,44,4.8,30.38,0.0,-999,-999,-999,-999,-999
4,13,11,2,19.9,42,4.9,30.37,0.0,-999,-999,-999,-999,-999
4,14,11,2,21.0,42,4.5,30.36,0.0,2,-999,-999,-999,-999,-999
4,17,11,2,16.4,45,4.5,30.38,0.0,-999,-999,-999,-999,-999
4,18,11,2,13.8,50,2.6,30.41,0.0,-999,-999,-999,-999,-999
4,23,11,2,4.5,53,2.1,30.47,0.0,2,-999,-999,-999,-999,-999
8,17,11,2,16.4,45,5.3,30.38,0.0,-999,-999,-999,-999,-999
9,8,11,2,10.3,68,0.4,30.34,0.0,25,-999,-999,-999,-999,-999
9,9,11,2,12.9,60,2.6,30.36,0.0,-999,-999,-999,-999,-999
9,10,11,2,15.9,52,2.9,30.37,0.0,-999,-999,-999,-999,-999
9,11,11,2,17.8,45,2.9,30.38,0.0,-999,-999,-999,-999,-999
9,12,11,2,18.1,44,5.4,30.38,0.0,-999,-999,-999,-999,-999
9,13,11,2,19.5,43,7.1,30.37,0.0,-999,-999,-999,-999,-999
9,14,11,2,21.1,42,4.5,30.36,0.0,2,-999,-999,-999,-999,-999
9,18,11,2,13.7,49,2.2,30.41,0.0,-999,-999,-999,-999,-999
9,23,11,2,4.4,54,3.7,30.47,0.0,2,-999,-999,-999,-999,-999
12,16,11,2,18.2,43,8.0,30.36,0.0,2,-999,-999,-999,-999,-999
14,8,11,2,10.3,68,0.8,30.34,0.0,-999,-999,-999,-999,-999
14,9,11,2,13.2,60,2.5,30.36,0.0,-999,-999,-999,-999,-999
14,10,11,2,16.4,51,2.8,30.37,0.0,-999,-999,-999,-999,-999
14,11,11,2,17.5,45,4.2,30.38,0.0,-999,-999,-999,-999,-999
14,12,11,2,17.7,44,6.4,30.38,0.0,-999,-999,-999,-999,-999
14,13,11,2,20.6,42,3.6,30.37,0.0,-999,-999,-999,-999,-999
14,14,11,2,20.8,42,4.4,30.36,0.0,2,-999,-999,-999,-999,-999
14,15,11,2,18.4,44,10.6,30.37,0.0,2,-999,-999,-999,-999,-999
14,17,11,2,16.0,45,6.2,30.39,0.0,-999,-999,-999,-999,-999
14,18,11,2,13.5,49,1.5,30.41,0.0,-999,-999,-999,-999,-999
14,23,11,2,4.2,54,2.3,30.47,0.0,2,-999,-999,-999,-999,-999
19,8,11,2,10.8,68,0.9,30.34,0.0,25,-999,-999,-999,-999,-999
19,9,11,2,13.4,60,2.4,30.36,0.0,-999,-999,-999,-999,-999
19,10,11,2,15.9,51,3.4,30.37,0.0,-999,-999,-999,-999,-999
19,11,11,2,17.8,44,3.8,30.38,0.0,-999,-999,-999,-999,-999
19,12,11,2,18.4,44,4.1,30.38,0.0,-999,-999,-999,-999,-999
19,13,11,2,19.8,42,8.0,30.36,0.0,-999,-999,-999,-999,-999
19,14,11,2,20.0,42,10.2,30.36,0.0,-999,-999,-999,-999,-999
19,15,11,2,18.5,44,7.9,30.37,0.0,2,-999,-999,-999,-999,-999
19,17,11,2,15.2,46,8.4,30.39,0.0,-999,-999,-999,-999,-999
19,18,11,2,13.3,47,1.8,30.41,0.0,-999,-999,-999,-999,-999
19,23,11,2,4.2,55,2.5,30.47,0.0,2,-999,-999,-999,-999,-999
22,18,11,2,12.7,45,1.0,30.41,0.0,-999,-999,-999,-999,-999
23,22,11,2,6.0,50,4.5,30.47,0.0,2,-999,-999,-999,-999,-999
24,8,11,2,11.2,66,2.0,30.35,0.0,-999,-999,-999,-999,-999
24,9,11,2,13.8,59,2.0,30.36,0.0,-999,-999,-999,-999,-999
24,10,11,2,16.2,50,2.7,30.37,0.0,-999,-999,-999,-999,-999
24,11,11,2,17.9,44,3.6,30.38,0.0,-999,-999,-999,-999,-999
24,12,11,2,19.6,44,2.7,30.38,0.0,-999,-999,-999,-999,-999
24,13,11,2,19.2,43,7.4,30.36,0.0,-999,-999,-999,-999,-999
24,14,11,2,19.5,43,8.9,30.36,0.0,-999,-999,-999,-999,-999
24,15,11,2,18.8,44,8.9,30.36,0.0,-999,-999,-999,-999,-999
24,17,11,2,15.0,47,7.1,30.39,0.0,-999,-999,-999,-999,-999
24,23,11,2,4.1,54,3.3,30.47,0.0,-999,-999,-999,-999,-999
27,15,11,2,18.3,44,9.7,30.36,0.0,-999,-999,-999,-999,-999
29,8,11,2,11.0,66,1.7,30.35,0.0,-999,-999,-999,-999,-999
29,9,11,2,14.0,58,3.0,30.36,0.0,-999,-999,-999,-999,-999
29,10,11,2,15.9,50,3.5,30.37,0.0,-999,-999,-999,-999,-999
29,11,11,2,18.0,44,5.0,30.38,0.0,-999,-999,-999,-999,-999
29,12,11,2,20.7,42,2.7,30.38,0.0,-999,-999,-999,-999,-999
29,13,11,2,21.0,42,2.8,30.36,0.0,-999,-999,-999,-999,-999
29,14,11,2,19.6,43,8.0,30.36,0.0,-999,-999,-999,-999,-999
29,17,11,2,14.8,47,4.5,30.39,0.0,-999,-999,-999,-999,-999
29,18,11,2,12.7,45,6.0,30.42,0.0,-999,-999,-999,-999,-999
29,22,11,2,5.7,50,3.2,30.47,0.0,-999,-999,-999,-999,-999
29,23,11,2,4.1,55,2.6,30.47,0.0,-999,-999,-999,-999,-999
31,18,11,2,12.7,45,1.0,30.42,0.0,-999,-999,-999,-999,-999
32,4,11,2,18.2,54,2.0,30.3,0.0,-999,-999,-999,-999,-999
32,22,11,2,5.5,51,2.3,30.46,0.0,-999,-999,-999,-999,-999
34,8,11,2,11.5,66,1.6,30.35,0.0,-999,-999,-999,-999,-999
34,9,11,2,14.2,58,3.0,30.36,0.0,-999,-999,-999,-999,-999
34,10,11,2,16.5,49,2.0,30.38,0.0,-999,-999,-999,-999,-999
34,11,11,2,17.9,44,3.7,30.39,0.0,-999,-999,-999,-999,-999
34,12,11,2,20.7,41,3.1,30.38,0.0,-999,-999,-999,-999,-999
34,13,11,2,20.1,42,7.8,30.36,0.0,-999,-999,-999,-999,-999
34,14,11,2,20.4,43,4.9,30.36,0.0,-999,-999,-999,-999,-999
34,17,11,2,14.6,48,4.3,30.39,0.0,-999,-999,-999,-999,-999
34,23,11,2,4.1,55,3.1,30.47,0.0,-999,-999,-999,-999,-999
35,4,11,2,11.8,70,3.0,30.3,0.0,-999,-999,-999,-999,-999
35,22,11,2,5.4,51,7.0,30.46,0.0,-999,-999,-999,-999,-999
36,6,11,2,11.8,70,0.0,30.32,0.0,-999,-999,-999,-999,-999
39,8,11,2,11.9,64,1.8,30.35,0.0,-999,-999,-999,-999,-999
39,9,11,2,14.5,57,2.9,30.36,0.0,-999,-999,-999,-999,-999
39,10,11,2,17.4,49,2.5,30.38,0.0,-999,-999,-999,-999,-999
39,11,11,2,18.0,44,4.4,30.39,0.0,-999,-999,-999,-999,-999
39,12,11,2,20.0,42,2.4,30.38,0.0,-999,-999,-999,-999,-999
39,13,11,2,21.1,42,4.4,30.36,0.0,-999,-999,-999,-999,-999
39,14,11,2,20.2,43,7.9,30.36,0.0,-999,-999,-999,-999,-999
39,15,11,2,19.4,43,5.6,30.36,0.0,-999,-999,-999,-999,-999
39,17,11,2,14.4,48,4.3,30.4,0.0,-999,-999,-999,-999,-999
39,23,11,2,4.1,54,3.5,30.47,0.0,-999,-999,-999,-999,-999
41,21,11,2,12.7,45,2.0,30.46,0.0,-999,-999,-999,-999,-999
44,8,11,2,11.8,62,3.5,30.35,0.0,-999,-999,-999,-999,-999
44,9,11,2,14.8,57,3.2,30.37,0.0,-999,-999,-999,-999,-999
44,10,11,2,16.9,48,3.2,30.38,0.0,-999,-999,-999,-999,-999
44,11,11,2,17.8,43,4.8,30.39,0.0,-999,-999,-999,-999,-999
44,12,11,2,20.4,41,2.9,30.37,0.0,-999,-999,-999,-999,-999
44,13,11,2,20.5,43,4.2,30.36,0.0,-999,-999,-999,-999,-999
44,14,11,2,18.8,45,7.8,30.36,0.0,-999,-999,-999,-999,-999
44,15,11,2,19.2,42,4.3,30.36,0.0,-999,-999,-999,-999,-999
44,16,11,2,18.2,43,4.0,30.38,0.0,-999,-999,-999,-999,-999
44,17,11,2,14.3,49,4.9,30.4,0.0,-999,-999,-999,-999,-999
44,23,11,2,3.8,54,3.5,30.47,0.0,-999,-999,-999,-999,-999
46,6,11,2,11.8,70,0.0,30.32,0.0,-999,-999,-999,-999,-999
46,15,11,2,19.0,41,8.4,30.36,0.0,-999,-999,-999,-999,-999
47,14,11,2,20.0,44,8.0,30.36,0.0,-999,-999,-999,-999,-999
49,7,11,2,11.8,70,2.0,30.34,0.0,-999,-999,-999,-999,-999
49,8,11,2,11.9,61,2.2,30.35,0.0,-999,-999,-999,-999,-999
49,9,11,2,15.0,56,2.1,30.37,0.0,-999,-999,-999,-999,-999
49,10,11,2,16.9,47,2.6,30.38,0.0,-999,-999,-999,-999,-999
49,11,11,2,18.5,43,2.7,30.39,0.0,-999,-999,-999,-999,-999
49,12,11,2,19.9,42,4.8,30.37,0.0,-999,-999,-999,-999,-999
49,13,11,2,20.7,42,4.9,30.36,0.0,-999,-999,-999,-999,-999
49,16,11,2,18.2,43,5.5,30.38,0.0,-999,-999,-999,-999,-999
49,17,11,2,14.0,49,3.8,30.4,0.0,-999,-999,-999,-999,-999
49,22,11,2,5.2,53,2.8,30.46,0.0,-999,-999,-999,-999,-999
49,23,11,2,3.4,54,3.5,30.47,0.0,-999,-999,-999,-999,-999
54,7,11,2,9.8,70,1.1,30.34,0.0,-999,-999,-999,-999,-999
54,8,11,2,12.3,61,3.3,30.35,0.0,-999,-999,-999,-999,-999
54,9,11,2,15.2,54,2.9,30.37,0.0,-999,-999,-999,-999,-999
54,10,11,2,17.1,47,3.2,30.38,0.0,-999,-999,-999,-999,-999
54,11,11,2,18.7,43,3.1,30.39,0.0,-999,-999,-999,-999,-999
54,12,11,2,19.6,43,4.4,30.37,0.0,-999,-999,-999,-999,-999
54,13,11,2,19.8,43,7.3,30.36,0.0,-999,-999,-999,-999,-999
54,14,11,2,19.6,44,7.6,30.36,0.0,-999,-999,-999,-999,-999
54,17,11,2,13.9,49,2.4,30.4,0.0,-999,-999,-999,-999,-999
54,22,11,2,5.0,54,2.8,30.46,0.0,-999,-999,-999,-999,-999
54,23,11,2,3.1,54,3.6,30.46,0.0,-999,-999,-999,-999,-999
57,7,11,2,9.4,71,0.9,30.34,0.0,-999,-999,-999,-999,-999
59,8,11,2,12.7,60,2.6,30.35,0.0,-999,-999,-999,-999,-999
59,9,11,2,15.3,53,3.2,30.37,0.0,-999,-999,-999,-999,-999
59,10,11,2,16.8,47,3.1,30.38,0.0,-999,-999,-999,-999,-999
59,11,11,2,18.6,45,4.4,30.38,0.0,-999,-999,-999,-999,-999
59,12,11,2,19.9,42,4.4,30.37,0.0,-999,-999,-999,-999,-999
59,13,11,2,19.9,43,7.4,30.36,0.0,-999,-999,-999,-999,-999
59,14,11,2,19.3,44,7.1,30.36,0.0,-999,-999,-999,-999,-999
59,17,11,2,14.0,51,2.0,30.4,0.0,-999,-999,-999,-999,-999
59,22,11,2,4.8,53,2.8,30.46,0.0,-999,-999,-999,-999,-999
59,23,11,2,2.8,55,3.7,30.46,0.0,-999,-999,-999,-999,-999
3,17,12,2,7.6,50,8.3,30.41,0.0,-999,-999,-999,-999,-999
4,0,12,2,2.7,55,3.6,30.46,0.0,-999,-999,-999,-999,-999
4,1,12,2,1.6,57,2.6,30.47,0.0,2,-999,-999,-999,-999,-999
4,2,12,2,0.9,57,2.3,30.48,0.0,-999,-999,-999,-999,-999
4,3,12,2,-0.5,57,2.0,30.49,0.0,2,-999,-999,-999,-999,-999
4,4,12,2,-0.8,59,2.2,30.48,0.0,-999,-999,-999,-999,-999
4,5,12,2,-1.3,59,3.8,30.48,0.0,-999,-999,-999,-999,-999
4,6,12,2,-1.5,62,2.4,30.5,0.0,-999,-999,-999,-999,-999
4,7,12,2,-3.0,63,2.0,30.49,0.0,2,-999,-999,-999,-999,-999
4,8,12,2,-2.5,66,4.4,30.5,0.0,2,-999,-999,-999,-999,-999
4,9,12,2,-0.3,62,0.0,30.51,0.0,-999,-999,-999,-999,-999
4,10,12,2,0.4,55,2.0,30.49,0.0,-999,-999,-999,-999,-999
4,11,12,2,3.5,55,2.1,30.47,0.0,22,-999,-999,-999,-999,-999
4,12,12,2,2.9,55,10.4,30.45,0.0,-999,-999,-999,-999,-999
4,13,12,2,5.7,53,7.9,30.43,0.0,-999,-999,-999,-999,-999
4,14,12,2,8.6,49,6.9,30.42,0.0,2,-999,-999,-999,-999,-999
4,15,12,2,8.6,49,10.0,30.41,0.0,-999,-999,-999,-999,-999
4,19,12,2,7.1,55,2.3,30.41,0.0,2,-999,-999,-999,-999,-999
4,20,12,2,6.8,57,4.0,30.42,0.0,-999,-999,-999,-999,-999
4,21,12,2,6.1,58,2.0,30.43,0.0,-999,-999,-999,-999,-999
4,22,12,2,4.9,63,0.4,30.45,0.0,-999,-999,-999,-999,-999
4,23,12,2,5.3,57,2.1,30.46,0.0,-999,-999,-999,-999,-999
5,10,12,2,0.4,55,2.0,30.49,0.0,-999,-999,-999,-999,-999
8,8,12,2,-2.4,65,3.8,30.5,0.0,2,-999,-999,-999,-999,-999
9,0,12,2,2.6,56,2.8,30.47,0.0,-999,-999,-999,-999,-999
9,1,12,2,1.6,57,2.0,30.47,0.0,2,-999,-999,-999,-999,-999
9,2,12,2,0.9,58,2.3,30.49,0.0,-999,-999,-999,-999,-999
9,3,12,2,-0.5,58,0.9,30.49,0.0,2,-999,-999,-999,-999,-999
9,4,12,2,-0.8,60,0.8,30.48,0.0,2,-999,-999,-999,-999,-999
9,5,12,2,-1.4,59,3.7,30.48,0.0,-999,-999,-999,-999,-999
9,6,12,2,-1.7,62,1.2,30.49,0.0,-999,-999,-999,-999,-999
9,7,12,2,-2.9,63,1.1,30.49,0.0,2,-999,-999,-999,-999,-999
9,9,12,2,0.1,59,1.0,30.51,0.0,-999,-999,-999,-999,-999
9,11,12,2,4.4,53,2.0,30.47,0.0,-999,-999,-999,-999,-999
9,12,12,2,3.4,55,9.2,30.45,0.0,-999,-999,-999,-999,-999
9,13,12,2,6.1,53,6.8,30.43,0.0,-999,-999,-999,-999,-999
9,14,12,2,9.9,49,5.6,30.42,0.0,-999,-999,-999,-999,-999
9,15,12,2,8.6,49,9.7,30.41,0.0,-999,-999,-999,-999,-999
9,17,12,2,7.4,52,7.5,30.41,0.0,-999,-999,-999,-999,-999
9,19,12,2,7.1,56,2.7,30.41,0.0,2,-999,-999,-999,-999,-999
9,20,12,2,6.7,57,4.7,30.43,0.0,-999,-999,-999,-999,-999
9,21,12,2,6.1,59,1.6,30.43,0.0,-999,-999,-999,-999,-999
9,22,12,2,4.6,63,0.0,30.45,0.0,-999,-999,-999,-999,-999
9,23,12,2,5.4,57,2.0,30.46,0.0,-999,-999,-999,-999,-999
14,0,12,2,2.5,56,2.7,30.47,0.0,-999,-999,-999,-999,-999
14,1,12,2,1.5,57,2.6,30.47,0.0,2,-999,-999,-999,-999,-999
14,2,12,2,0.9,58,2.6,30.49,0.0,-999,-999,-999,-999,-999
14,3,12,2,-0.6,58,1.7,30.49,0.0,2,-999,-999,-999,-999,-999
14,4,12,2,-0.9,59,2.1,30.48,0.0,-999,-999,-999,-999,-999
14,5,12,2,-1.6,60,2.9,30.48,0.0,-999,-999,-999,-999,-999
14,6,12,2,-1.9,64,1.0,30.49,0.0,-999,-999,-999,-999,-999
14,7,12,2,-3.1,63,3.0,30.48,0.0,2,-999,-999,-999,-999,-999
14,8,12,2,-1.9,66,3.6,30.51,0.0,-999,-999,-999,-999,-999
14,9,12,2,1.0,58,1.3,30.51,0.0,-999,-999,-999,-999,-999
14,10,12,2,1.0,56,0.8,30.49,0.0,-999,-999,-999,-999,-999
14,11,12,2,4.6,52,1.7,30.46,0.0,-999,-999,-999,-999,-999
14,12,12,2,4.2,54,6.7,30.44,0.0,-999,-999,-999,-999,-999
14,13,12,2,6.4,53,6.7,30.43,0.0,-999,-999,-999,-999,-999
14,14,12,2,8.6,48,9.0,30.42,0.0,2,-999,-999,-999,-999,-999
14,15,12,2,9.2,50,7.8,30.41,0.0,-999,-999,-999,-999,-999
14,17,12,2,7.2,52,7.1,30.41,0.0,-999,-999,-999,-999,-999
14,19,12,2,7.1,55,2.4,30.41,0.0,2,-999,-999,-999,-999,-999
14,20,12,2,6.6,57,3.7,30.43,0.0,-999,-999,-999,-999,-999
14,21,12,2,6.1,59,1.4,30.43,0.0,-999,-999,-999,-999,-999
14,22,12,2,4.6,64,0.7,30.45,0.0,-999,-999,-999,-999,-999
14,23,12,2,5.4,57,2.7,30.46,0.0,-999,-999,-999,-999,-999
15,9,12,2,1.2,57,2.0,30.5,0.0,-999,-999,-999,-999,-999
18,15,12,2,8.9,48,10.1,30.41,0.0,-999,-999,-999,-999,-999
18,18,12,2,7.2,56,5.8,30.41,0.0,-999,-999,-999,-999,-999
19,0,12,2,2.5,56,3.0,30.47,0.0,-999,-999,-999,-999,-999
19,1,12,2,1.5,57,2.8,30.48,0.0,-999,-999,-999,-999,-999
19,2,12,2,0.8,58,2.8,30.49,0.0,-999,-999,-999,-999,-999
19,3,12,2,-0.6,58,2.0,30.48,0.0,-999,-999,-999,-999,-999
19,4,12,2,-1.0,59,2.3,30.48,0.0,-999,-999,-999,-999,-999
19,5,12,2,-1.6,60,2.1,30.49,0.0,-999,-999,-999,-999,-999
19,6,12,2,-1.9,64,0.0,30.49,0.0,-999,-999,-999,-999,-999
19,7,12,2,-3.2,63,2.0,30.49,0.0,2,-999,-999,-999,-999,-999
19,8,12,2,-2.3,65,3.7,30.51,0.0,-999,-999,-999,-999,-999
19,10,12,2,0.7,58,4.3,30.49,0.0,-999,-999,-999,-999,-999
19,11,12,2,5.7,52,2.3,30.46,0.0,-999,-999,-999,-999,-999
19,12,12,2,4.0,54,8.6,30.44,0.0,-999,-999,-999,-999,-999
19,13,12,2,5.5,53,10.0,30.43,0.0,-999,-999,-999,-999,-999
19,14,12,2,9.3,49,7.4,30.42,0.0,-999,-999,-999,-999,-999
19,17,12,2,6.9,52,9.0,30.42,0.0,-999,-999,-999,-999,-999
19,19,12,2,7.0,55,3.3,30.41,0.0,-999,-999,-999,-999,-999
19,20,12,2,6.6,58,3.2,30.43,0.0,-999,-999,-999,-999,-999
19,21,12,2,6.1,59,0.9,30.44,0.0,-999,-999,-999,-999,-999
19,22,12,2,5.1,62,1.0,30.45,0.0,-999,-999,-999,-999,-999
19,23,12,2,5.4,56,2.6,30.46,0.0,-999,-999,-999,-999,-999
22,15,12,2,8.4,48,8.0,30.41,0.0,-999,-999,-999,-999,-999
24,0,12,2,2.5,56,3.2,30.47,0.0,-999,-999,-999,-999,-999
24,1,12,2,1.5,57,2.6,30.48,0.0,-999,-999,-999,-999,-999
24,2,12,2,0.7,58,2.8,30.49,0.0,-999,-999,-999,-999,-999
24,3,12,2,-0.7,58,0.3,30.49,0.0,-999,-999,-999,-999,-999
24,4,12,2,-1.1,58,2.3,30.49,0.0,-999,-999,-999,-999,-999
24,5,12,2,-1.5,60,2.0,30.49,0.0,-999,-999,-999,-999,-999
24,6,12,2,-2.0,64,0.1,30.49,0.0,-999,-999,-999,-999,-999
24,7,12,2,-3.2,64,0.8,30.49,0.0,-999,-999,-999,-999,-999
24,8,12,2,-2.2,65,2.6,30.51,0.0,-999,-999,-999,-999,-999
24,10,12,2,0.5,58,4.1,30.49,0.0,-999,-999,-999,-999,-999
24,11,12,2,5.0,50,3.0,30.46,0.0,-999,-999,-999,-999,-999
24,12,12,2,3.8,55,10.2,30.44,0.0,-999,-999,-999,-999,-999
24,13,12,2,6.0,52,7.8,30.43,0.0,-999,-999,-999,-999,-999
24,14,12,2,8.4,50,9.2,30.41,0.0,-999,-999,-999,-999,-999
24,17,12,2,6.9,53,8.4,30.42,0.0,-999,-999,-999,-999,-999
24,18,12,2,7.4,55,4.6,30.41,0.0,-999,-999,-999,-999,-999
24,19,12,2,6.8,55,2.9,30.42,0.0,-999,-999,-999,-999,-999
24,20,12,2,6.6,58,2.9,30.43,0.0,-999,-999,-999,-999,-999
24,21,12,2,6.0,60,0.0,30.44,0.0,-999,-999,-999,-999,-999
24,22,12,2,5.7,59,2.2,30.45,0.0,-999,-999,-999,-999,-999
24,23,12,2,5.3,57,2.7,30.47,0.0,-999,-999,-999,-999,-999
27,15,12,2,8.3,49,9.0,30.41,0.0,-999,-999,-999,-999,-999
29,0,12,2,2.5,56,3.0,30.48,0.0,-999,-999,-999,-999,-999
29,1,12,2,1.4,56,3.0,30.48,0.0,-999,-999,-999,-999,-999
29,2,12,2,0.5,57,3.3,30.49,0.0,-999,-999,-999,-999,-999
29,3,12,2,-0.6,58,2.1,30.49,0.0,-999,-999,-999,-999,-999
29,4,12,2,-1.1,59,2.2,30.49,0.0,-999,-999,-999,-999,-999
29,5,12,2,-1.5,60,2.3,30.49,0.0,-999,-999,-999,-999,-999
29,6,12,2,-2.1,63,0.1,30.49,0.0,-999,-999,-999,-999,-999
29,7,12,2,-3.1,64,1.5,30.49,0.0,-999,-999,-999,-999,-999
29,8,12,2,-1.9,64,2.7,30.51,0.0,-999,-999,-999,-999,-999
29,9,12,2,1.2,57,2.5,30.5,0.0,-999,-999,-999,-999,-999
29,10,12,2,1.3,57,4.0,30.49,0.0,-999,-999,-999,-999,-999
29,11,12,2,4.1,53,5.7,30.46,0.0,-999,-999,-999,-999,-999
29,12,12,2,3.9,55,9.3,30.44,0.0,-999,-999,-999,-999,-999
29,13,12,2,7.6,51,6.2,30.44,0.0,-999,-999,-999,-999,-999
29,14,12,2,8.2,50,8.5,30.42,0.0,-999,-999,-999,-999,-999
29,17,12,2,6.9,53,7.3,30.42,0.0,-999,-999,-999,-999,-999
29,18,12,2,7.4,54,7.2,30.41,0.0,-999,-999,-999,-999,-999
29,19,12,2,6.8,55,3.8,30.42,0.0,-999,-999,-999,-999,-999
29,20,12,2,6.6,57,1.8,30.43,0.0,-999,-999,-999,-999,-999
29,21,12,2,6.0,61,0.0,30.44,0.0,-999,-999,-999,-999,-999
29,22,12,2,5.9,57,2.6,30.45,0.0,-999,-999,-999,-999,-999
29,23,12,2,5.2,57,1.5,30.47,0.0,-999,-999,-999,-999,-999
33,18,12,2,7.2,54,5.4,30.41,0.0,-999,-999,-999,-999,-999
34,0,12,2,2.4,57,2.3,30.48,0.0,-999,-999,-999,-999,-999
34,1,12,2,1.4,56,4.0,30.48,0.0,-999,-999,-999,-999,-999
34,2,12,2,0.4,58,2.7,30.49,0.0,-999,-999,-999,-999,-999
34,3,12,2,-0.6,58,2.0,30.48,0.0,-999,-999,-999,-999,-999
34,4,12,2,-1.0,59,1.5,30.49,0.0,-999,-999,-999,-999,-999
34,5,12,2,-1.5,61,1.4,30.49,0.0,-999,-999,-999,-999,-999
34,6,12,2,-2.2,64,0.0,30.49,0.0,-999,-999,-999,-999,-999
34,7,12,2,-2.9,65,2.0,30.49,0.0,-999,-999,-999,-999,-999
34,8,12,2,-1.8,63,0.3,30.51,0.0,-999,-999,-999,-999,-999
34,9,12,2,2.0,55,0.6,30.5,0.0,-999,-999,-999,-999,-999
34,10,12,2,2.2,56,1.9,30.49,0.0,-999,-999,-999,-999,-999
34,11,12,2,3.3,54,7.2,30.46,0.0,-999,-999,-999,-999,-999
34,12,12,2,4.6,54,7.5,30.43,0.0,-999,-999,-999,-999,-999
34,13,12,2,7.5,50,8.1,30.44,0.0,-999,-999,-999,-999,-999
34,14,12,2,8.2,50,8.4,30.42,0.0,-999,-999,-999,-999,-999
34,17,12,2,6.9,53,6.8,30.42,0.0,-999,-999,-999,-999,-999
34,19,12,2,6.8,56,2.2,30.43,0.0,-999,-999,-999,-999,-999
34,20,12,2,6.6,57,2.4,30.43,0.0,-999,-999,-999,-999,-999
34,21,12,2,5.9,62,0.0,30.44,0.0,-999,-999,-999,-999,-999
34,22,12,2,5.8,56,2.4,30.45,0.0,-999,-999,-999,-999,-999
34,23,12,2,5.0,57,2.0,30.47,0.0,-999,-999,-999,-999,-999
37,15,12,2,8.3,49,12.5,30.41,0.0,-999,-999,-999,-999,-999
39,0,12,2,2.3,56,3.1,30.48,0.0,-999,-999,-999,-999,-999
39,1,12,2,1.3,56,4.2,30.48,0.0,-999,-999,-999,-999,-999
39,2,12,2,0.2,57,3.5,30.49,0.0,-999,-999,-999,-999,-999
39,3,12,2,-0.8,58,3.0,30.48,0.0,-999,-999,-999,-999,-999
39,4,12,2,-0.9,59,2.1,30.49,0.0,-999,-999,-999,-999,-999
39,5,12,2,-1.4,61,1.4,30.49,0.0,-999,-999,-999,-999,-999
39,6,12,2,-2.3,64,0.0,30.49,0.0,-999,-999,-999,-999,-999
